datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,month,weekday,day,year,part_of_day
2012-09-03 01:00:00,3,1,0,2,27.88,31.82,89,11.0014,18.0,37.0,55,1,9,0,3,2012,morning
2012-09-03 02:00:00,3,1,0,1,27.06,29.545,89,7.0015,10.0,30.0,40,2,9,0,3,2012,morning
2012-09-03 03:00:00,3,1,0,1,27.06,29.545,89,8.9981,6.0,22.0,28,3,9,0,3,2012,morning
2012-09-03 04:00:00,3,1,0,1,27.06,29.545,89,6.0032,6.0,5.0,11,4,9,0,3,2012,morning
2012-09-03 05:00:00,3,1,0,1,27.06,29.545,89,0.0,1.0,3.0,4,5,9,0,3,2012,morning
2012-09-03 06:00:00,3,1,0,1,27.06,29.545,94,0.0,3.0,12.0,15,6,9,0,3,2012,morning
2012-09-03 07:00:00,3,1,0,1,27.88,31.82,85,0.0,6.0,37.0,43,7,9,0,3,2012,morning
2012-09-03 08:00:00,3,1,0,2,28.7,33.335,84,7.0015,36.0,91.0,127,8,9,0,3,2012,morning
2012-09-03 09:00:00,3,1,0,2,28.7,33.335,84,8.9981,71.0,158.0,229,9,9,0,3,2012,morning
2012-09-03 10:00:00,3,1,0,2,30.34,35.605,74,15.0013,135.0,224.0,359,10,9,0,3,2012,morning
2012-09-03 11:00:00,3,1,0,2,30.34,34.85,70,19.0012,187.0,272.0,459,11,9,0,3,2012,morning
2012-09-03 12:00:00,3,1,0,2,31.16,35.605,62,19.9995,191.0,352.0,543,12,9,0,3,2012,morning
2012-09-03 13:00:00,3,1,0,2,31.16,36.365,66,16.9979,209.0,357.0,566,13,9,0,3,2012,afternoon
2012-09-03 14:00:00,3,1,0,1,30.34,34.85,70,19.9995,163.0,349.0,512,14,9,0,3,2012,afternoon
2012-09-03 15:00:00,3,1,0,1,30.34,34.85,70,15.0013,168.0,281.0,449,15,9,0,3,2012,afternoon
2012-09-03 16:00:00,3,1,0,1,30.34,34.85,70,15.0013,165.0,335.0,500,16,9,0,3,2012,afternoon
2012-09-03 17:00:00,3,1,0,1,30.34,34.85,70,8.9981,181.0,317.0,498,17,9,0,3,2012,afternoon
2012-09-03 18:00:00,3,1,0,1,30.34,34.85,66,11.0014,145.0,337.0,482,18,9,0,3,2012,evening
2012-09-03 19:00:00,3,1,0,1,29.52,34.85,74,12.998,73.0,301.0,374,19,9,0,3,2012,evening
2012-09-03 20:00:00,3,1,0,1,29.52,34.09,76,7.0015,78.0,183.0,261,20,9,0,3,2012,evening
2012-09-03 21:00:00,3,1,0,1,29.52,34.09,76,7.0015,42.0,142.0,184,21,9,0,3,2012,night
2012-09-03 22:00:00,3,1,0,2,28.7,33.335,84,8.9981,17.0,104.0,121,22,9,0,3,2012,night
2012-09-03 23:00:00,3,1,0,2,28.7,33.335,84,16.9979,12.0,58.0,70,23,9,0,3,2012,night
2012-09-04 00:00:00,3,0,1,2,28.7,33.335,84,16.9979,10.0,19.0,29,0,9,1,4,2012,morning
2012-09-04 01:00:00,3,0,1,1,27.88,31.82,82,8.9981,15.0,9.0,24,1,9,1,4,2012,morning
2012-09-04 02:00:00,3,0,1,1,27.88,31.82,82,8.9981,1.0,4.0,5,2,9,1,4,2012,morning
2012-09-04 03:00:00,3,0,1,2,27.06,29.545,89,6.0032,1.0,9.0,10,3,9,1,4,2012,morning
2012-09-04 04:00:00,3,0,1,2,27.06,29.545,89,0.0,0.0,8.0,8,4,9,1,4,2012,morning
2012-09-04 05:00:00,3,0,1,2,27.06,29.545,89,0.0,1.0,37.0,38,5,9,1,4,2012,morning
2012-09-04 06:00:00,3,0,1,2,27.88,31.82,89,7.0015,7.0,165.0,172,6,9,1,4,2012,morning
2012-09-04 07:00:00,3,0,1,2,27.88,31.82,89,7.0015,13.0,480.0,493,7,9,1,4,2012,morning
2012-09-04 08:00:00,3,0,1,1,28.7,33.335,84,11.0014,15.0,617.0,632,8,9,1,4,2012,morning
2012-09-04 09:00:00,3,0,1,2,29.52,34.85,79,15.0013,30.0,293.0,323,9,9,1,4,2012,morning
2012-09-04 10:00:00,3,0,1,2,29.52,34.85,74,16.9979,42.0,130.0,172,10,9,1,4,2012,morning
2012-09-04 11:00:00,3,0,1,2,30.34,34.85,70,19.0012,39.0,159.0,198,11,9,1,4,2012,morning
2012-09-04 12:00:00,3,0,1,1,31.16,36.365,70,19.0012,54.0,233.0,287,12,9,1,4,2012,morning
2012-09-04 13:00:00,3,0,1,1,32.8,37.88,55,30.0026,72.0,203.0,275,13,9,1,4,2012,afternoon
2012-09-04 14:00:00,3,0,1,1,32.8,37.88,55,27.9993,72.0,202.0,274,14,9,1,4,2012,afternoon
2012-09-04 15:00:00,3,0,1,1,32.8,38.635,59,31.0009,68.0,224.0,292,15,9,1,4,2012,afternoon
2012-09-04 16:00:00,3,0,1,1,31.16,36.365,70,27.9993,61.0,397.0,458,16,9,1,4,2012,afternoon
2012-09-04 17:00:00,3,0,1,1,31.16,36.365,70,23.9994,110.0,746.0,856,17,9,1,4,2012,afternoon
2012-09-04 18:00:00,3,0,1,1,31.16,37.12,75,15.0013,94.0,745.0,839,18,9,1,4,2012,evening
2012-09-04 19:00:00,3,0,1,1,31.16,36.365,70,15.0013,50.0,502.0,552,19,9,1,4,2012,evening
2012-09-04 20:00:00,3,0,1,1,30.34,34.85,70,16.9979,47.0,338.0,385,20,9,1,4,2012,evening
2012-09-04 21:00:00,3,0,1,1,30.34,35.605,74,16.9979,28.0,240.0,268,21,9,1,4,2012,night
2012-09-04 22:00:00,3,0,1,1,30.34,34.85,70,19.0012,25.0,154.0,179,22,9,1,4,2012,night
2012-09-04 23:00:00,3,0,1,1,29.52,34.85,74,19.9995,12.0,83.0,95,23,9,1,4,2012,night
2012-09-05 00:00:00,3,0,1,1,29.52,34.85,74,16.9979,10.0,27.0,37,0,9,2,5,2012,morning
2012-09-05 01:00:00,3,0,1,1,28.7,33.335,84,12.998,2.0,11.0,13,1,9,2,5,2012,morning
2012-09-05 02:00:00,3,0,1,1,28.7,33.335,84,12.998,0.0,9.0,9,2,9,2,5,2012,morning
2012-09-05 03:00:00,3,0,1,1,28.7,33.335,79,19.0012,0.0,4.0,4,3,9,2,5,2012,morning
2012-09-05 04:00:00,3,0,1,1,28.7,33.335,79,19.0012,2.0,3.0,5,4,9,2,5,2012,morning
2012-09-05 05:00:00,3,0,1,2,28.7,33.335,79,19.9995,1.0,39.0,40,5,9,2,5,2012,morning
2012-09-05 06:00:00,3,0,1,1,28.7,33.335,79,19.0012,7.0,203.0,210,6,9,2,5,2012,morning
2012-09-05 07:00:00,3,0,1,2,28.7,33.335,79,16.9979,11.0,489.0,500,7,9,2,5,2012,morning
2012-09-05 08:00:00,3,0,1,1,29.52,34.85,74,12.998,33.0,692.0,725,8,9,2,5,2012,morning
2012-09-05 09:00:00,3,0,1,1,30.34,34.85,70,16.9979,27.0,263.0,290,9,9,2,5,2012,morning
2012-09-05 10:00:00,3,0,1,2,31.16,36.365,70,11.0014,54.0,181.0,235,10,9,2,5,2012,morning
2012-09-05 11:00:00,3,0,1,2,31.98,37.12,62,11.0014,61.0,156.0,217,11,9,2,5,2012,morning
2012-09-05 12:00:00,3,0,1,1,31.98,38.635,70,7.0015,49.0,217.0,266,12,9,2,5,2012,morning
2012-09-05 13:00:00,3,0,1,1,32.8,39.395,63,11.0014,50.0,184.0,234,13,9,2,5,2012,afternoon
2012-09-05 14:00:00,3,0,1,1,33.62,39.395,56,7.0015,34.0,177.0,211,14,9,2,5,2012,afternoon
2012-09-05 15:00:00,3,0,1,1,31.98,38.635,70,12.998,41.0,204.0,245,15,9,2,5,2012,afternoon
2012-09-05 16:00:00,3,0,1,1,31.16,36.365,70,16.9979,86.0,344.0,430,16,9,2,5,2012,afternoon
2012-09-05 17:00:00,3,0,1,1,31.16,36.365,66,16.9979,83.0,780.0,863,17,9,2,5,2012,afternoon
2012-09-05 18:00:00,3,0,1,1,31.16,37.12,75,12.998,82.0,757.0,839,18,9,2,5,2012,evening
2012-09-05 19:00:00,3,0,1,1,30.34,34.85,70,11.0014,64.0,598.0,662,19,9,2,5,2012,evening
2012-09-05 20:00:00,3,0,1,1,29.52,35.605,84,11.0014,55.0,357.0,412,20,9,2,5,2012,evening
2012-09-05 21:00:00,3,0,1,1,29.52,34.85,79,0.0,18.0,278.0,296,21,9,2,5,2012,night
2012-09-05 22:00:00,3,0,1,1,29.52,34.85,79,0.0,38.0,181.0,219,22,9,2,5,2012,night
2012-09-05 23:00:00,3,0,1,1,28.7,33.335,84,6.0032,24.0,126.0,150,23,9,2,5,2012,night
2012-09-06 00:00:00,3,0,1,2,28.7,33.335,84,6.0032,30.0,35.0,65,0,9,3,6,2012,morning
2012-09-06 01:00:00,3,0,1,2,28.7,33.335,84,0.0,2.0,16.0,18,1,9,3,6,2012,morning
2012-09-06 02:00:00,3,0,1,1,29.52,34.85,79,0.0,1.0,7.0,8,2,9,3,6,2012,morning
2012-09-06 03:00:00,3,0,1,1,28.7,33.335,84,7.0015,0.0,9.0,9,3,9,3,6,2012,morning
2012-09-06 04:00:00,3,0,1,2,28.7,33.335,84,6.0032,0.0,8.0,8,4,9,3,6,2012,morning
2012-09-06 05:00:00,3,0,1,2,28.7,33.335,84,12.998,3.0,35.0,38,5,9,3,6,2012,morning
2012-09-06 06:00:00,3,0,1,2,28.7,33.335,84,6.0032,11.0,189.0,200,6,9,3,6,2012,morning
2012-09-06 07:00:00,3,0,1,2,28.7,33.335,84,7.0015,21.0,461.0,482,7,9,3,6,2012,morning
2012-09-06 08:00:00,3,0,1,3,28.7,33.335,79,0.0,24.0,622.0,646,8,9,3,6,2012,morning
2012-09-06 09:00:00,3,0,1,3,27.06,29.545,94,8.9981,8.0,115.0,123,9,9,3,6,2012,morning
2012-09-06 10:00:00,3,0,1,3,27.06,29.545,94,8.9981,9.0,40.0,49,10,9,3,6,2012,morning
2012-09-06 11:00:00,3,0,1,3,28.7,33.335,84,11.0014,10.0,52.0,62,11,9,3,6,2012,morning
2012-09-06 12:00:00,3,0,1,2,29.52,34.85,79,15.0013,11.0,126.0,137,12,9,3,6,2012,morning
2012-09-06 13:00:00,3,0,1,2,29.52,34.85,79,7.0015,39.0,152.0,191,13,9,3,6,2012,afternoon
2012-09-06 14:00:00,3,0,1,1,30.34,35.605,74,6.0032,38.0,178.0,216,14,9,3,6,2012,afternoon
2012-09-06 15:00:00,3,0,1,1,30.34,34.85,66,12.998,42.0,228.0,270,15,9,3,6,2012,afternoon
2012-09-06 16:00:00,3,0,1,1,30.34,34.85,70,15.0013,42.0,374.0,416,16,9,3,6,2012,afternoon
2012-09-06 17:00:00,3,0,1,1,30.34,34.85,70,16.9979,67.0,741.0,808,17,9,3,6,2012,afternoon
2012-09-06 18:00:00,3,0,1,1,29.52,34.09,70,16.9979,74.0,761.0,835,18,9,3,6,2012,evening
2012-09-06 19:00:00,3,0,1,1,27.88,31.82,74,16.9979,54.0,504.0,558,19,9,3,6,2012,evening
2012-09-06 20:00:00,3,0,1,1,27.06,30.305,78,15.0013,50.0,356.0,406,20,9,3,6,2012,evening
2012-09-06 21:00:00,3,0,1,1,26.24,28.79,89,11.0014,32.0,240.0,272,21,9,3,6,2012,night
2012-09-06 22:00:00,3,0,1,1,26.24,28.79,89,11.0014,24.0,193.0,217,22,9,3,6,2012,night
2012-09-06 23:00:00,3,0,1,1,26.24,28.79,89,11.0014,19.0,150.0,169,23,9,3,6,2012,night
2012-09-07 00:00:00,3,0,1,1,26.24,28.79,89,8.9981,17.0,79.0,96,0,9,4,7,2012,morning
2012-09-07 01:00:00,3,0,1,1,25.42,28.03,88,7.0015,10.0,19.0,29,1,9,4,7,2012,morning
2012-09-07 02:00:00,3,0,1,1,25.42,28.79,83,6.0032,1.0,10.0,11,2,9,4,7,2012,morning
2012-09-07 03:00:00,3,0,1,1,25.42,28.79,83,6.0032,0.0,9.0,9,3,9,4,7,2012,morning
2012-09-07 04:00:00,3,0,1,1,25.42,28.03,88,0.0,1.0,7.0,8,4,9,4,7,2012,morning
2012-09-07 05:00:00,3,0,1,1,25.42,28.03,88,0.0,1.0,39.0,40,5,9,4,7,2012,morning
2012-09-07 06:00:00,3,0,1,1,25.42,28.03,88,7.0015,5.0,135.0,140,6,9,4,7,2012,morning
2012-09-07 07:00:00,3,0,1,1,26.24,28.79,89,7.0015,21.0,465.0,486,7,9,4,7,2012,morning
2012-09-07 08:00:00,3,0,1,1,27.06,30.305,83,7.0015,29.0,690.0,719,8,9,4,7,2012,morning
2012-09-07 09:00:00,3,0,1,1,28.7,33.335,79,8.9981,33.0,311.0,344,9,9,4,7,2012,morning
2012-09-07 10:00:00,3,0,1,1,29.52,34.85,74,8.9981,53.0,171.0,224,10,9,4,7,2012,morning
2012-09-07 11:00:00,3,0,1,1,31.16,35.605,62,8.9981,81.0,215.0,296,11,9,4,7,2012,morning
2012-09-07 12:00:00,3,0,1,1,31.98,37.12,59,11.0014,76.0,247.0,323,12,9,4,7,2012,morning
2012-09-07 13:00:00,3,0,1,1,32.8,38.635,59,16.9979,71.0,283.0,354,13,9,4,7,2012,afternoon
2012-09-07 14:00:00,3,0,1,1,32.8,38.635,59,16.9979,66.0,187.0,253,14,9,4,7,2012,afternoon
2012-09-07 15:00:00,3,0,1,1,32.8,37.88,55,16.9979,66.0,265.0,331,15,9,4,7,2012,afternoon
2012-09-07 16:00:00,3,0,1,1,32.8,37.88,55,19.0012,75.0,395.0,470,16,9,4,7,2012,afternoon
2012-09-07 17:00:00,3,0,1,1,31.98,37.12,59,22.0028,88.0,684.0,772,17,9,4,7,2012,afternoon
2012-09-07 18:00:00,3,0,1,1,31.16,35.605,62,19.9995,95.0,697.0,792,18,9,4,7,2012,evening
2012-09-07 19:00:00,3,0,1,1,30.34,34.09,62,19.0012,70.0,498.0,568,19,9,4,7,2012,evening
2012-09-07 20:00:00,3,0,1,1,29.52,34.09,66,15.0013,51.0,340.0,391,20,9,4,7,2012,evening
2012-09-07 21:00:00,3,0,1,1,28.7,33.335,74,11.0014,55.0,246.0,301,21,9,4,7,2012,night
2012-09-07 22:00:00,3,0,1,1,28.7,33.335,74,15.0013,52.0,247.0,299,22,9,4,7,2012,night
2012-09-07 23:00:00,3,0,1,1,27.06,29.545,89,16.9979,28.0,220.0,248,23,9,4,7,2012,night
2012-09-08 00:00:00,3,0,0,1,27.06,29.545,89,16.9979,20.0,130.0,150,0,9,5,8,2012,morning
2012-09-08 01:00:00,3,0,0,2,27.06,29.545,89,19.0012,10.0,107.0,117,1,9,5,8,2012,morning
2012-09-08 02:00:00,3,0,0,1,27.06,29.545,89,22.0028,9.0,68.0,77,2,9,5,8,2012,morning
2012-09-08 03:00:00,3,0,0,2,27.06,29.545,89,15.0013,3.0,40.0,43,3,9,5,8,2012,morning
2012-09-08 04:00:00,3,0,0,2,27.06,29.545,94,15.0013,3.0,8.0,11,4,9,5,8,2012,morning
2012-09-08 05:00:00,3,0,0,2,27.06,29.545,94,16.9979,2.0,13.0,15,5,9,5,8,2012,morning
2012-09-08 06:00:00,3,0,0,2,27.06,29.545,89,19.0012,8.0,26.0,34,6,9,5,8,2012,morning
2012-09-08 07:00:00,3,0,0,1,27.06,29.545,89,19.0012,11.0,71.0,82,7,9,5,8,2012,morning
2012-09-08 08:00:00,3,0,0,1,28.7,33.335,79,22.0028,33.0,197.0,230,8,9,5,8,2012,morning
2012-09-08 09:00:00,3,0,0,1,28.7,33.335,74,26.0027,87.0,261.0,348,9,9,5,8,2012,morning
2012-09-08 10:00:00,3,0,0,1,30.34,34.85,70,26.0027,100.0,322.0,422,10,9,5,8,2012,morning
2012-09-08 11:00:00,3,0,0,1,31.16,35.605,62,30.0026,173.0,405.0,578,11,9,5,8,2012,morning
2012-09-08 12:00:00,3,0,0,1,32.8,37.88,55,32.9975,220.0,474.0,694,12,9,5,8,2012,morning
2012-09-08 13:00:00,3,0,0,1,33.62,38.635,52,35.0008,233.0,435.0,668,13,9,5,8,2012,afternoon
2012-09-08 14:00:00,3,0,0,1,33.62,38.635,52,30.0026,260.0,366.0,626,14,9,5,8,2012,afternoon
2012-09-08 15:00:00,3,0,0,3,22.96,26.515,88,16.9979,175.0,337.0,512,15,9,5,8,2012,afternoon
2012-09-08 16:00:00,3,0,0,3,22.96,26.515,88,12.998,19.0,95.0,114,16,9,5,8,2012,afternoon
2012-09-08 17:00:00,3,0,0,3,23.78,27.275,83,12.998,52.0,119.0,171,17,9,5,8,2012,afternoon
2012-09-08 18:00:00,3,0,0,3,23.78,27.275,83,8.9981,27.0,140.0,167,18,9,5,8,2012,evening
2012-09-08 19:00:00,3,0,0,3,23.78,27.275,88,7.0015,28.0,187.0,215,19,9,5,8,2012,evening
2012-09-08 20:00:00,3,0,0,2,23.78,27.275,88,6.0032,28.0,166.0,194,20,9,5,8,2012,evening
2012-09-08 21:00:00,3,0,0,2,24.6,28.03,83,11.0014,26.0,155.0,181,21,9,5,8,2012,night
2012-09-08 22:00:00,3,0,0,2,23.78,27.275,78,19.9995,18.0,176.0,194,22,9,5,8,2012,night
2012-09-08 23:00:00,3,0,0,2,23.78,27.275,73,11.0014,12.0,121.0,133,23,9,5,8,2012,night
2012-09-09 00:00:00,3,0,0,2,22.96,26.515,73,12.998,18.0,106.0,124,0,9,6,9,2012,morning
2012-09-09 01:00:00,3,0,0,1,22.96,26.515,73,15.0013,20.0,104.0,124,1,9,6,9,2012,morning
2012-09-09 02:00:00,3,0,0,1,22.14,25.76,77,19.0012,15.0,81.0,96,2,9,6,9,2012,morning
2012-09-09 03:00:00,3,0,0,1,22.14,25.76,73,15.0013,14.0,32.0,46,3,9,6,9,2012,morning
2012-09-09 04:00:00,3,0,0,1,21.32,25.0,77,16.9979,12.0,16.0,28,4,9,6,9,2012,morning
2012-09-09 05:00:00,3,0,0,1,21.32,25.0,77,12.998,16.0,39.0,55,5,9,6,9,2012,morning
2012-09-09 06:00:00,3,0,0,1,21.32,25.0,77,12.998,11.0,24.0,35,6,9,6,9,2012,morning
2012-09-09 07:00:00,3,0,0,1,22.14,25.76,73,11.0014,20.0,50.0,70,7,9,6,9,2012,morning
2012-09-09 08:00:00,3,0,0,1,23.78,27.275,68,15.0013,27.0,143.0,170,8,9,6,9,2012,morning
2012-09-09 09:00:00,3,0,0,1,25.42,30.305,61,16.9979,85.0,214.0,299,9,9,6,9,2012,morning
2012-09-09 10:00:00,3,0,0,1,26.24,31.06,57,19.9995,172.0,323.0,495,10,9,6,9,2012,morning
2012-09-09 11:00:00,3,0,0,1,27.06,31.06,47,16.9979,194.0,391.0,585,11,9,6,9,2012,morning
2012-09-09 12:00:00,3,0,0,1,27.06,31.06,47,0.0,247.0,510.0,757,12,9,6,9,2012,morning
2012-09-09 13:00:00,3,0,0,1,27.88,31.82,39,0.0,238.0,491.0,729,13,9,6,9,2012,afternoon
2012-09-09 14:00:00,3,0,0,1,29.52,32.575,30,19.0012,232.0,415.0,647,14,9,6,9,2012,afternoon
2012-09-09 15:00:00,3,0,0,1,29.52,32.575,32,16.9979,284.0,412.0,696,15,9,6,9,2012,afternoon
2012-09-09 16:00:00,3,0,0,1,27.88,31.82,36,19.0012,228.0,473.0,701,16,9,6,9,2012,afternoon
2012-09-09 17:00:00,3,0,0,1,28.7,31.82,37,16.9979,213.0,458.0,671,17,9,6,9,2012,afternoon
2012-09-09 18:00:00,3,0,0,1,27.06,31.06,36,16.9979,156.0,404.0,560,18,9,6,9,2012,evening
2012-09-09 19:00:00,3,0,0,1,27.06,31.06,36,16.9979,134.0,362.0,496,19,9,6,9,2012,evening
2012-09-09 20:00:00,3,0,0,1,25.42,31.06,41,19.0012,91.0,265.0,356,20,9,6,9,2012,evening
2012-09-09 21:00:00,3,0,0,1,24.6,31.06,46,15.0013,57.0,149.0,206,21,9,6,9,2012,night
2012-09-09 22:00:00,3,0,0,1,23.78,27.275,49,16.9979,64.0,125.0,189,22,9,6,9,2012,night
2012-09-09 23:00:00,3,0,0,1,22.96,26.515,52,19.0012,22.0,70.0,92,23,9,6,9,2012,night
2012-09-10 00:00:00,3,0,1,1,22.96,26.515,52,19.0012,6.0,35.0,41,0,9,0,10,2012,morning
2012-09-10 01:00:00,3,0,1,1,22.14,25.76,60,12.998,7.0,11.0,18,1,9,0,10,2012,morning
2012-09-10 02:00:00,3,0,1,1,22.14,25.76,60,23.9994,11.0,6.0,17,2,9,0,10,2012,morning
2012-09-10 03:00:00,3,0,1,1,21.32,25.0,68,19.0012,5.0,7.0,12,3,9,0,10,2012,morning
2012-09-10 04:00:00,3,0,1,1,21.32,25.0,68,19.0012,1.0,4.0,5,4,9,0,10,2012,morning
2012-09-10 05:00:00,3,0,1,1,20.5,24.24,72,16.9979,4.0,36.0,40,5,9,0,10,2012,morning
2012-09-10 06:00:00,3,0,1,1,20.5,24.24,72,8.9981,8.0,172.0,180,6,9,0,10,2012,morning
2012-09-10 07:00:00,3,0,1,1,21.32,25.0,68,15.0013,20.0,427.0,447,7,9,0,10,2012,morning
2012-09-10 08:00:00,3,0,1,1,22.96,26.515,60,19.0012,33.0,697.0,730,8,9,0,10,2012,morning
2012-09-10 09:00:00,3,0,1,1,24.6,31.06,53,19.9995,40.0,321.0,361,9,9,0,10,2012,morning
2012-09-10 10:00:00,3,0,1,1,25.42,31.06,50,19.0012,42.0,168.0,210,10,9,0,10,2012,morning
2012-09-10 11:00:00,3,0,1,1,25.42,31.06,43,19.9995,69.0,167.0,236,11,9,0,10,2012,morning
2012-09-10 12:00:00,3,0,1,1,26.24,31.06,44,26.0027,76.0,256.0,332,12,9,0,10,2012,morning
2012-09-10 13:00:00,3,0,1,1,26.24,31.06,38,15.0013,72.0,251.0,323,13,9,0,10,2012,afternoon
2012-09-10 14:00:00,3,0,1,1,27.06,31.06,36,19.0012,107.0,233.0,340,14,9,0,10,2012,afternoon
2012-09-10 15:00:00,3,0,1,1,27.06,31.06,31,26.0027,115.0,231.0,346,15,9,0,10,2012,afternoon
2012-09-10 16:00:00,3,0,1,1,27.06,31.06,34,22.0028,108.0,380.0,488,16,9,0,10,2012,afternoon
2012-09-10 17:00:00,3,0,1,1,27.06,31.06,34,22.0028,127.0,744.0,871,17,9,0,10,2012,afternoon
2012-09-10 18:00:00,3,0,1,1,25.42,31.06,35,19.9995,111.0,857.0,968,18,9,0,10,2012,evening
2012-09-10 19:00:00,3,0,1,1,25.42,31.06,38,19.9995,71.0,562.0,633,19,9,0,10,2012,evening
2012-09-10 20:00:00,3,0,1,1,24.6,31.06,40,12.998,34.0,356.0,390,20,9,0,10,2012,evening
2012-09-10 21:00:00,3,0,1,1,22.96,26.515,49,11.0014,29.0,256.0,285,21,9,0,10,2012,night
2012-09-10 22:00:00,3,0,1,1,22.14,25.76,52,8.9981,15.0,144.0,159,22,9,0,10,2012,night
2012-09-10 23:00:00,3,0,1,1,22.14,25.76,52,0.0,7.0,86.0,93,23,9,0,10,2012,night
2012-09-11 00:00:00,3,0,1,1,21.32,25.0,59,7.0015,5.0,27.0,32,0,9,1,11,2012,morning
2012-09-11 01:00:00,3,0,1,1,20.5,24.24,63,0.0,0.0,10.0,10,1,9,1,11,2012,morning
2012-09-11 02:00:00,3,0,1,1,19.68,23.485,77,11.0014,1.0,5.0,6,2,9,1,11,2012,morning
2012-09-11 03:00:00,3,0,1,1,19.68,23.485,67,8.9981,1.0,7.0,8,3,9,1,11,2012,morning
2012-09-11 04:00:00,3,0,1,1,19.68,23.485,72,7.0015,1.0,8.0,9,4,9,1,11,2012,morning
2012-09-11 05:00:00,3,0,1,1,18.86,22.725,72,6.0032,3.0,41.0,44,5,9,1,11,2012,morning
2012-09-11 06:00:00,3,0,1,1,18.86,22.725,77,7.0015,11.0,200.0,211,6,9,1,11,2012,morning
2012-09-11 07:00:00,3,0,1,1,20.5,24.24,72,7.0015,24.0,572.0,596,7,9,1,11,2012,morning
2012-09-11 08:00:00,3,0,1,1,22.14,25.76,68,6.0032,48.0,702.0,750,8,9,1,11,2012,morning
2012-09-11 09:00:00,3,0,1,1,24.6,31.06,49,0.0,35.0,323.0,358,9,9,1,11,2012,morning
2012-09-11 10:00:00,3,0,1,1,25.42,31.06,38,0.0,54.0,142.0,196,10,9,1,11,2012,morning
2012-09-11 11:00:00,3,0,1,1,26.24,31.06,33,6.0032,60.0,187.0,247,11,9,1,11,2012,morning
2012-09-11 12:00:00,3,0,1,1,26.24,31.06,33,0.0,62.0,254.0,316,12,9,1,11,2012,morning
2012-09-11 13:00:00,3,0,1,1,27.06,31.06,29,6.0032,72.0,256.0,328,13,9,1,11,2012,afternoon
2012-09-11 14:00:00,3,0,1,1,27.88,31.06,30,6.0032,74.0,181.0,255,14,9,1,11,2012,afternoon
2012-09-11 15:00:00,3,0,1,1,28.7,31.82,28,7.0015,73.0,253.0,326,15,9,1,11,2012,afternoon
2012-09-11 16:00:00,3,0,1,1,28.7,31.82,28,8.9981,99.0,437.0,536,16,9,1,11,2012,afternoon
2012-09-11 17:00:00,3,0,1,1,28.7,31.82,28,0.0,168.0,802.0,970,17,9,1,11,2012,afternoon
2012-09-11 18:00:00,3,0,1,1,26.24,31.06,36,11.0014,110.0,767.0,877,18,9,1,11,2012,evening
2012-09-11 19:00:00,3,0,1,1,25.42,31.06,41,12.998,56.0,540.0,596,19,9,1,11,2012,evening
2012-09-11 20:00:00,3,0,1,1,23.78,27.275,56,8.9981,40.0,421.0,461,20,9,1,11,2012,evening
2012-09-11 21:00:00,3,0,1,1,22.96,26.515,60,7.0015,28.0,282.0,310,21,9,1,11,2012,night
2012-09-11 22:00:00,3,0,1,1,22.96,26.515,64,7.0015,27.0,189.0,216,22,9,1,11,2012,night
2012-09-11 23:00:00,3,0,1,1,22.14,25.76,68,7.0015,18.0,91.0,109,23,9,1,11,2012,night
2012-09-12 00:00:00,3,0,1,1,21.32,25.0,72,7.0015,8.0,41.0,49,0,9,2,12,2012,morning
2012-09-12 01:00:00,3,0,1,1,21.32,25.0,72,7.0015,2.0,19.0,21,1,9,2,12,2012,morning
2012-09-12 02:00:00,3,0,1,1,21.32,25.0,72,6.0032,2.0,9.0,11,2,9,2,12,2012,morning
2012-09-12 03:00:00,3,0,1,1,20.5,24.24,77,6.0032,0.0,7.0,7,3,9,2,12,2012,morning
2012-09-12 04:00:00,3,0,1,1,20.5,24.24,72,6.0032,0.0,5.0,5,4,9,2,12,2012,morning
2012-09-12 05:00:00,3,0,1,1,20.5,24.24,72,6.0032,4.0,44.0,48,5,9,2,12,2012,morning
2012-09-12 06:00:00,3,0,1,1,20.5,24.24,72,6.0032,6.0,199.0,205,6,9,2,12,2012,morning
2012-09-12 07:00:00,3,0,1,1,21.32,25.0,72,0.0,24.0,533.0,557,7,9,2,12,2012,morning
2012-09-12 08:00:00,3,0,1,1,22.96,26.515,64,7.0015,43.0,727.0,770,8,9,2,12,2012,morning
2012-09-12 09:00:00,3,0,1,1,24.6,30.305,64,8.9981,50.0,278.0,328,9,9,2,12,2012,morning
2012-09-12 10:00:00,3,0,1,1,25.42,30.305,61,8.9981,57.0,148.0,205,10,9,2,12,2012,morning
2012-09-12 11:00:00,3,0,1,1,27.06,31.06,50,12.998,51.0,181.0,232,11,9,2,12,2012,morning
2012-09-12 12:00:00,3,0,1,1,27.88,31.82,36,8.9981,88.0,264.0,352,12,9,2,12,2012,morning
2012-09-12 13:00:00,3,0,1,1,28.7,31.82,34,8.9981,85.0,238.0,323,13,9,2,12,2012,afternoon
2012-09-12 14:00:00,3,0,1,1,28.7,31.82,37,11.0014,78.0,200.0,278,14,9,2,12,2012,afternoon
2012-09-12 15:00:00,3,0,1,1,29.52,32.575,37,8.9981,75.0,243.0,318,15,9,2,12,2012,afternoon
