country,year,life expectancy,continent,population,fertility
Sudan,1959,49.04,Africa,7314066.0,6.67
Sudan,1960,49.54,Africa,7527450.0,6.69
Sudan,1961,50.04,Africa,7749884.0,6.71
Sudan,1962,50.52,Africa,7981797.0,6.74
Sudan,1963,50.99,Africa,8223613.0,6.76
Sudan,1964,51.47,Africa,8475765.0,6.79
Sudan,1965,51.94,Africa,8738703.0,6.81
Sudan,1966,52.42,Africa,9013112.0,6.83
Sudan,1967,52.9,Africa,9299545.0,6.85
Sudan,1968,53.36,Africa,9598196.0,6.87
Sudan,1969,53.82,Africa,9909152.0,6.88
Sudan,1970,54.26,Africa,10232758.0,6.89
Sudan,1971,54.68,Africa,10568788.0,6.9
Sudan,1972,55.06,Africa,10918137.0,6.91
Sudan,1973,55.41,Africa,11283574.0,6.92
Sudan,1974,55.73,Africa,11668674.0,6.93
Sudan,1975,56.0,Africa,12075841.0,6.94
Sudan,1976,56.23,Africa,12506035.0,6.93
Sudan,1977,56.44,Africa,12958110.0,6.92
Sudan,1978,56.63,Africa,13429688.0,6.89
Sudan,1979,56.8,Africa,13917268.0,6.85
Sudan,1980,56.95,Africa,14418063.0,6.8
Sudan,1981,57.11,Africa,14935471.0,6.74
Sudan,1982,57.27,Africa,15470415.0,6.67
Sudan,1983,57.44,Africa,16015120.0,6.61
Sudan,1984,57.61,Africa,16559205.0,6.54
Sudan,1985,57.81,Africa,17097619.0,6.47
Sudan,1986,58.01,Africa,17618852.0,6.4
Sudan,1987,58.23,Africa,18130501.0,6.34
Sudan,1988,58.44,Africa,18669146.0,6.28
Sudan,1989,58.67,Africa,19284633.0,6.21
Sudan,1990,58.9,Africa,20008804.0,6.15
Sudan,1991,59.2,Africa,20861117.0,6.09
Sudan,1992,59.4,Africa,21820588.0,6.03
Sudan,1993,59.5,Africa,22829227.0,5.96
Sudan,1994,60.2,Africa,23805536.0,5.89
Sudan,1995,60.5,Africa,24691970.0,5.82
Sudan,1996,60.6,Africa,25466387.0,5.75
Sudan,1997,60.8,Africa,26149124.0,5.67
Sudan,1998,61.2,Africa,26777059.0,5.6
Sudan,1999,62.0,Africa,27406808.0,5.52
Sudan,2000,62.4,Africa,28079664.0,5.44
Sudan,2001,62.8,Africa,28805142.0,5.37
Sudan,2002,63.3,Africa,29569978.0,5.29
Sudan,2003,63.5,Africa,30365586.0,5.21
Sudan,2004,63.7,Africa,31176209.0,5.12
Sudan,2005,64.6,Africa,31990003.0,5.04
Sudan,2006,64.9,Africa,32809056.0,4.96
Sudan,2007,65.3,Africa,33637960.0,4.87
Sudan,2008,65.5,Africa,34470138.0,4.79
Sudan,2009,65.7,Africa,35297298.0,4.71
Sudan,2010,66.1,Africa,36114885.0,4.64
Sudan,2011,66.3,Africa,36918193.0,4.56
Sudan,2012,66.7,Africa,37712420.0,4.49
Sudan,2013,66.9,Africa,38515095.0,4.42
Sudan,2014,67.2,Africa,39350274.0,4.35
Sudan,2015,67.5,Africa,40234882.0,4.28
Suriname,1951,55.52,South America,222679.0,6.57
Suriname,1952,56.24,South America,229653.0,6.56
Suriname,1953,56.93,South America,236348.0,6.55
Suriname,1954,57.57,South America,243087.0,6.55
Suriname,1955,58.16,South America,250094.0,6.56
Suriname,1956,58.72,South America,257485.0,6.57
Suriname,1957,59.24,South America,265273.0,6.58
Suriname,1958,59.71,South America,273383.0,6.6
Suriname,1959,60.16,South America,281669.0,6.61
Suriname,1960,60.58,South America,289972.0,6.61
Suriname,1961,61.0,South America,298190.0,6.59
Suriname,1962,61.41,South America,306330.0,6.56
Suriname,1963,61.81,South America,314530.0,6.5
Suriname,1964,62.23,South America,322995.0,6.41
Suriname,1965,62.65,South America,331799.0,6.3
Suriname,1966,63.07,South America,341137.0,6.18
Suriname,1967,63.49,South America,350755.0,6.05
Suriname,1968,63.89,South America,359735.0,5.92
Suriname,1969,64.28,South America,366845.0,5.79
Suriname,1970,64.66,South America,371268.0,5.65
Suriname,1971,65.0,South America,372619.0,5.5
Suriname,1972,65.32,South America,371318.0,5.34
Suriname,1973,65.62,South America,368342.0,5.15
Suriname,1974,65.91,South America,365104.0,4.95
Suriname,1975,66.19,South America,362651.0,4.74
Suriname,1976,66.47,South America,361368.0,4.53
Suriname,1977,66.76,South America,361053.0,4.34
Suriname,1978,67.07,South America,361463.0,4.18
Suriname,1979,67.39,South America,362137.0,4.04
Suriname,1980,67.71,South America,362777.0,3.92
Suriname,1981,68.02,South America,363309.0,3.82
Suriname,1982,68.31,South America,363993.0,3.71
Suriname,1983,68.57,South America,365242.0,3.59
Suriname,1984,68.79,South America,367611.0,3.47
Suriname,1985,68.98,South America,371469.0,3.34
Suriname,1986,69.15,South America,376973.0,3.2
Suriname,1987,69.29,South America,383916.0,3.06
Suriname,1988,69.43,South America,391851.0,2.94
Suriname,1989,69.57,South America,400133.0,2.82
Suriname,1990,69.7,South America,408276.0,2.73
Suriname,1991,69.9,South America,416068.0,2.67
Suriname,1992,69.8,South America,423572.0,2.64
Suriname,1993,69.7,South America,430901.0,2.63
Suriname,1994,69.8,South America,438280.0,2.65
Suriname,1995,70.1,South America,445830.0,2.68
Suriname,1996,70.2,South America,453653.0,2.72
Suriname,1997,70.2,South America,461569.0,2.75
Suriname,1998,70.1,South America,469108.0,2.76
Suriname,1999,69.9,South America,475637.0,2.76
Suriname,2000,69.7,South America,480751.0,2.74
Suriname,2001,69.5,South America,484210.0,2.7
Suriname,2002,69.4,South America,486271.0,2.66
Suriname,2003,69.5,South America,487641.0,2.61
Suriname,2004,69.7,South America,489312.0,2.56
Suriname,2005,69.9,South America,491999.0,2.52
Suriname,2006,70.0,South America,495953.0,2.48
Suriname,2007,70.1,South America,500953.0,2.44
Suriname,2008,70.2,South America,506657.0,2.41
Suriname,2009,70.5,South America,512522.0,2.37
Suriname,2010,70.7,South America,518141.0,2.35
Suriname,2011,71.0,South America,523439.0,2.32
Suriname,2012,71.3,South America,528535.0,2.29
Suriname,2013,71.6,South America,533450.0,2.27
Suriname,2014,71.8,South America,538248.0,2.24
Suriname,2015,72.0,South America,542975.0,2.22
Swaziland,1951,41.01,Africa,278952.0,6.71
Swaziland,1952,41.51,Africa,285338.0,6.7
Swaziland,1953,41.98,Africa,292189.0,6.7
Swaziland,1954,42.44,Africa,299502.0,6.69
Swaziland,1955,42.88,Africa,307249.0,6.69
Swaziland,1956,43.3,Africa,315361.0,6.69
Swaziland,1957,43.7,Africa,323740.0,6.7
Swaziland,1958,44.08,Africa,332264.0,6.7
Swaziland,1959,44.44,Africa,340799.0,6.71
Swaziland,1960,44.78,Africa,349233.0,6.72
Swaziland,1961,45.1,Africa,357522.0,6.73
Swaziland,1962,45.42,Africa,365719.0,6.75
Swaziland,1963,45.73,Africa,373991.0,6.76
Swaziland,1964,46.05,Africa,382575.0,6.78
Swaziland,1965,46.39,Africa,391659.0,6.8
Swaziland,1966,46.76,Africa,401295.0,6.82
Swaziland,1967,47.2,Africa,411478.0,6.84
Swaziland,1968,47.67,Africa,422266.0,6.86
Swaziland,1969,48.21,Africa,433709.0,6.87
Swaziland,1970,48.79,Africa,445844.0,6.88
Swaziland,1971,49.4,Africa,458717.0,6.88
Swaziland,1972,50.03,Africa,472337.0,6.87
Swaziland,1973,50.67,Africa,486656.0,6.86
Swaziland,1974,51.3,Africa,501596.0,6.84
Swaziland,1975,51.94,Africa,517100.0,6.82
Swaziland,1976,52.58,Africa,533264.0,6.79
Swaziland,1977,53.24,Africa,550135.0,6.76
Swaziland,1978,53.92,Africa,567560.0,6.73
Swaziland,1979,54.62,Africa,585335.0,6.7
Swaziland,1980,55.31,Africa,603373.0,6.66
Swaziland,1981,56.02,Africa,621314.0,6.62
Swaziland,1982,56.71,Africa,639333.0,6.57
Swaziland,1983,57.38,Africa,658496.0,6.52
Swaziland,1984,58.0,Africa,680253.0,6.46
Swaziland,1985,58.6,Africa,705492.0,6.38
Swaziland,1986,59.15,Africa,734790.0,6.29
Swaziland,1987,59.67,Africa,767417.0,6.18
Swaziland,1988,60.13,Africa,801350.0,6.05
Swaziland,1989,60.5,Africa,833787.0,5.91
Swaziland,1990,60.7,Africa,862728.0,5.74
Swaziland,1991,60.7,Africa,887248.0,5.57
Swaziland,1992,61.0,Africa,907947.0,5.39
Swaziland,1993,61.3,Africa,926224.0,5.21
Swaziland,1994,60.7,Africa,944223.0,5.04
Swaziland,1995,59.1,Africa,963428.0,4.87
Swaziland,1996,57.1,Africa,984506.0,4.71
Swaziland,1997,55.8,Africa,1006760.0,4.56
Swaziland,1998,53.5,Africa,1028694.0,4.43
Swaziland,1999,51.4,Africa,1048151.0,4.31
Swaziland,2000,48.8,Africa,1063715.0,4.21
Swaziland,2001,46.6,Africa,1074765.0,4.12
Swaziland,2002,45.1,Africa,1082195.0,4.05
Swaziland,2003,44.0,Africa,1087949.0,3.98
Swaziland,2004,43.0,Africa,1094775.0,3.93
Swaziland,2005,42.5,Africa,1104642.0,3.87
Swaziland,2006,43.1,Africa,1118204.0,3.82
Swaziland,2007,44.3,Africa,1134853.0,3.76
Swaziland,2008,45.1,Africa,1153750.0,3.7
Swaziland,2009,45.9,Africa,1173529.0,3.63
Swaziland,2010,46.4,Africa,1193148.0,3.56
Swaziland,2011,48.0,Africa,1212458.0,3.48
Swaziland,2012,49.1,Africa,1231694.0,3.41
Swaziland,2013,49.4,Africa,1250641.0,3.33
Swaziland,2014,49.8,Africa,1269112.0,3.27
Swaziland,2015,51.8,Africa,1286970.0,3.2
Sweden,1951,71.35,Europe,7072080.0,2.21
Sweden,1952,71.84,Europe,7125539.0,2.24
Sweden,1953,71.88,Europe,7173121.0,2.27
Sweden,1954,72.34,Europe,7217176.0,2.2
Sweden,1955,72.58,Europe,7259579.0,2.27
Sweden,1956,72.64,Europe,7301708.0,2.31
Sweden,1957,72.47,Europe,7344466.0,2.3
Sweden,1958,73.11,Europe,7388317.0,2.28
Sweden,1959,73.34,Europe,7433373.0,2.26
Sweden,1960,73.01,Europe,7479602.0,2.2
Sweden,1961,73.47,Europe,7527081.0,2.23
Sweden,1962,73.34,Europe,7576192.0,2.26
Sweden,1963,73.53,Europe,7627722.0,2.33
Sweden,1964,73.7,Europe,7682603.0,2.48
Sweden,1965,73.85,Europe,7741167.0,2.41
Sweden,1966,74.09,Europe,7804200.0,2.36
Sweden,1967,74.12,Europe,7870642.0,2.27
Sweden,1968,73.99,Europe,7936726.0,2.07
Sweden,1969,74.11,Europe,7997380.0,1.92
Sweden,1970,74.66,Europe,8049049.0,1.92
Sweden,1971,74.58,Europe,8090044.0,1.96
Sweden,1972,74.68,Europe,8121560.0,1.91
Sweden,1973,74.83,Europe,8146472.0,1.87
Sweden,1974,74.94,Europe,8169141.0,1.88
Sweden,1975,74.95,Europe,8192693.0,1.77
Sweden,1976,74.96,Europe,8218630.0,1.68
Sweden,1977,75.39,Europe,8245975.0,1.65
Sweden,1978,75.48,Europe,8272499.0,1.6
Sweden,1979,75.52,Europe,8294832.0,1.66
Sweden,1980,75.74,Europe,8310915.0,1.68
Sweden,1981,76.04,Europe,8319810.0,1.64
Sweden,1982,76.36,Europe,8323466.0,1.63
Sweden,1983,76.6,Europe,8326196.0,1.61
Sweden,1984,76.86,Europe,8333904.0,1.66
Sweden,1985,76.72,Europe,8350814.0,1.74
Sweden,1986,76.98,Europe,8377863.0,1.8
Sweden,1987,77.12,Europe,8413658.0,1.84
Sweden,1988,77.01,Europe,8457108.0,1.97
Sweden,1989,77.67,Europe,8506236.0,2.02
Sweden,1990,77.6,Europe,8559107.0,2.14
Sweden,1991,77.7,Europe,8616535.0,2.11
Sweden,1992,78.1,Europe,8677787.0,2.08
Sweden,1993,78.3,Europe,8737500.0,1.98
Sweden,1994,78.5,Europe,8788696.0,1.88
Sweden,1995,78.9,Europe,8826720.0,1.73
Sweden,1996,79.1,Europe,8849420.0,1.6
Sweden,1997,79.4,Europe,8859106.0,1.53
Sweden,1998,79.5,Europe,8861204.0,1.52
Sweden,1999,79.5,Europe,8863595.0,1.51
Sweden,2000,79.7,Europe,8872284.0,1.56
Sweden,2001,79.8,Europe,8888675.0,1.58
Sweden,2002,80.0,Europe,8911899.0,1.67
Sweden,2003,80.2,Europe,8942926.0,1.73
Sweden,2004,80.2,Europe,8982282.0,1.77
Sweden,2005,80.6,Europe,9030163.0,1.79
Sweden,2006,80.8,Europe,9087251.0,1.87
Sweden,2007,80.9,Europe,9153316.0,1.89
Sweden,2008,81.1,Europe,9226333.0,1.92
Sweden,2009,81.2,Europe,9303432.0,1.94
Sweden,2010,81.6,Europe,9382297.0,1.99
Sweden,2011,81.7,Europe,9462352.0,1.9
Sweden,2012,81.8,Europe,9543457.0,1.91
Sweden,2013,81.9,Europe,9624247.0,1.93
Sweden,2014,82.1,Europe,9703247.0,1.93
Sweden,2015,82.1,Europe,9779426.0,1.93
Switzerland,1951,68.72,Europe,4726283.0,2.32
Switzerland,1952,69.63,Europe,4788958.0,2.3
Switzerland,1953,69.55,Europe,4851987.0,2.3
Switzerland,1954,70.02,Europe,4912885.0,2.31
Switzerland,1955,70.1,Europe,4970810.0,2.33
Switzerland,1956,70.23,Europe,5026664.0,2.36
Switzerland,1957,70.58,Europe,5082993.0,2.39
Switzerland,1958,71.32,Europe,5143672.0,2.43
Switzerland,1959,71.48,Europe,5213397.0,2.48
Switzerland,1960,71.46,Europe,5296120.0,2.52
Switzerland,1961,71.79,Europe,5393411.0,2.55
Switzerland,1962,71.35,Europe,5503000.0,2.58
Switzerland,1963,71.34,Europe,5618160.0,2.58
Switzerland,1964,72.23,Europe,5729465.0,2.56
Switzerland,1965,72.36,Europe,5829958.0,2.53
Switzerland,1966,72.5,Europe,5916911.0,2.47
Switzerland,1967,72.8,Europe,5991681.0,2.4
Switzerland,1968,72.75,Europe,6056358.0,2.31
Switzerland,1969,72.76,Europe,6114719.0,2.22
Switzerland,1970,73.18,Europe,6169357.0,2.12
Switzerland,1971,73.3,Europe,6221634.0,2.02
Switzerland,1972,73.82,Europe,6270112.0,1.92
Switzerland,1973,74.12,Europe,6311468.0,1.83
Switzerland,1974,74.47,Europe,6341051.0,1.74
Switzerland,1975,74.86,Europe,6356178.0,1.67
Switzerland,1976,74.98,Europe,6355245.0,1.61
Switzerland,1977,75.43,Europe,6341216.0,1.57
Switzerland,1978,75.39,Europe,6321583.0,1.54
Switzerland,1979,75.69,Europe,6306578.0,1.52
Switzerland,1980,75.69,Europe,6303608.0,1.51
Switzerland,1981,75.92,Europe,6315799.0,1.51
Switzerland,1982,76.26,Europe,6341369.0,1.52
Switzerland,1983,76.27,Europe,6376791.0,1.53
Switzerland,1984,76.87,Europe,6416275.0,1.54
Switzerland,1985,76.99,Europe,6455680.0,1.54
Switzerland,1986,77.17,Europe,6493442.0,1.54
Switzerland,1987,77.47,Europe,6531160.0,1.55
Switzerland,1988,77.49,Europe,6571461.0,1.55
Switzerland,1989,77.68,Europe,6618268.0,1.55
Switzerland,1990,77.5,Europe,6673920.0,1.55
Switzerland,1991,77.6,Europe,6739995.0,1.54
Switzerland,1992,77.9,Europe,6814186.0,1.54
Switzerland,1993,78.3,Europe,6890300.0,1.53
Switzerland,1994,78.4,Europe,6959860.0,1.53
Switzerland,1995,78.5,Europe,7017042.0,1.52
Switzerland,1996,79.1,Europe,7059633.0,1.5
Switzerland,1997,79.2,Europe,7090176.0,1.49
Switzerland,1998,79.5,Europe,7113505.0,1.47
Switzerland,1999,79.8,Europe,7136813.0,1.45
Switzerland,2000,79.8,Europe,7165581.0,1.44
Switzerland,2001,80.2,Europe,7200945.0,1.43
Switzerland,2002,80.4,Europe,7242034.0,1.42
Switzerland,2003,80.6,Europe,7289901.0,1.42
Switzerland,2004,81.0,Europe,7345299.0,1.42
Switzerland,2005,81.3,Europe,7408608.0,1.43
Switzerland,2006,81.5,Europe,7480317.0,1.44
Switzerland,2007,81.7,Europe,7560141.0,1.46
Switzerland,2008,82.0,Europe,7646542.0,1.47
Switzerland,2009,82.0,Europe,7737316.0,1.49
Switzerland,2010,82.3,Europe,7830534.0,1.5
Switzerland,2011,82.6,Europe,7925813.0,1.51
Switzerland,2012,82.7,Europe,8022628.0,1.52
Switzerland,2013,82.8,Europe,8118719.0,1.53
Switzerland,2014,82.9,Europe,8211383.0,1.54
Switzerland,2015,83.0,Europe,8298663.0,1.55
Syria,1951,47.87,Asia,3500650.0,7.19
Syria,1952,48.44,Asia,3595227.0,7.21
Syria,1953,49.02,Asia,3697041.0,7.24
Syria,1954,49.59,Asia,3805985.0,7.27
Syria,1955,50.15,Asia,3921864.0,7.3
Syria,1956,50.7,Asia,4044390.0,7.33
Syria,1957,51.25,Asia,4173185.0,7.37
Syria,1958,51.79,Asia,4307809.0,7.4
Syria,1959,52.33,Asia,4447797.0,7.43
Syria,1960,52.87,Asia,4592777.0,7.47
Syria,1961,53.43,Asia,4742596.0,7.5
Syria,1962,53.98,Asia,4897428.0,7.52
Syria,1963,54.56,Asia,5057825.0,7.54
Syria,1964,55.15,Asia,5224579.0,7.56
Syria,1965,55.77,Asia,5398333.0,7.56
Syria,1966,56.42,Asia,5579283.0,7.57
Syria,1967,57.12,Asia,5767478.0,7.57
Syria,1968,57.83,Asia,5963248.0,7.57
Syria,1969,58.57,Asia,6166933.0,7.57
Syria,1970,59.31,Asia,6378802.0,7.57
Syria,1971,60.08,Asia,6599366.0,7.57
Syria,1972,60.82,Asia,6828765.0,7.56
Syria,1973,61.56,Asia,7066474.0,7.54
Syria,1974,62.26,Asia,7311685.0,7.51
Syria,1975,62.95,Asia,7564000.0,7.47
Syria,1976,63.6,Asia,7822610.0,7.42
Syria,1977,64.24,Asia,8088148.0,7.36
Syria,1978,64.84,Asia,8363346.0,7.29
Syria,1979,65.44,Asia,8651904.0,7.2
Syria,1980,66.01,Asia,8956156.0,7.09
Syria,1981,66.56,Asia,9277263.0,6.98
Syria,1982,67.08,Asia,9613517.0,6.84
Syria,1983,67.58,Asia,9960833.0,6.7
Syria,1984,68.05,Asia,10313485.0,6.53
Syria,1985,68.51,Asia,10667245.0,6.36
Syria,1986,68.94,Asia,11020718.0,6.17
Syria,1987,69.35,Asia,11374772.0,5.96
Syria,1988,69.75,Asia,11730217.0,5.75
Syria,1989,70.14,Asia,12088714.0,5.53
Syria,1990,70.5,Asia,12451539.0,5.31
Syria,1991,71.0,Asia,12817578.0,5.11
Syria,1992,71.8,Asia,13186187.0,4.93
Syria,1993,72.0,Asia,13559642.0,4.76
Syria,1994,72.3,Asia,13941025.0,4.62
Syria,1995,72.7,Asia,14331962.0,4.5
Syria,1996,73.1,Asia,14736209.0,4.39
Syria,1997,73.4,Asia,15151962.0,4.28
Syria,1998,73.8,Asia,15568797.0,4.18
Syria,1999,74.1,Asia,15972430.0,4.07
Syria,2000,74.4,Asia,16354050.0,3.96
Syria,2001,74.6,Asia,16694414.0,3.84
Syria,2002,74.9,Asia,16997521.0,3.72
Syria,2003,75.1,Asia,17304339.0,3.61
Syria,2004,75.3,Asia,17671913.0,3.5
Syria,2005,75.5,Asia,18132842.0,3.4
Syria,2006,75.7,Asia,18728200.0,3.31
Syria,2007,75.9,Asia,19425597.0,3.24
Syria,2008,76.1,Asia,20097057.0,3.17
Syria,2009,76.3,Asia,20566871.0,3.12
Syria,2010,76.5,Asia,20720602.0,3.08
Syria,2011,75.1,Asia,20501167.0,3.04
Syria,2012,68.1,Asia,19978756.0,3.0
Syria,2013,69.0,Asia,19322593.0,2.96
Syria,2014,67.2,Asia,18772481.0,2.92
Syria,2015,68.2,Asia,18502413.0,2.88
Tajikistan,1951,52.94,Asia,1576454.0,5.91
Tajikistan,1952,53.4,Asia,1624542.0,5.97
Tajikistan,1953,53.87,Asia,1674117.0,6.03
Tajikistan,1954,54.33,Asia,1724204.0,6.08
Tajikistan,1955,54.79,Asia,1774504.0,6.12
Tajikistan,1956,55.26,Asia,1825437.0,6.15
Tajikistan,1957,55.72,Asia,1878098.0,6.17
Tajikistan,1958,56.17,Asia,1934134.0,6.19
Tajikistan,1959,56.64,Asia,1995539.0,6.21
Tajikistan,1960,57.1,Asia,2064035.0,6.24
Tajikistan,1961,57.57,Asia,2140413.0,6.27
Tajikistan,1962,58.03,Asia,2223956.0,6.31
Tajikistan,1963,58.51,Asia,2312193.0,6.37
Tajikistan,1964,58.98,Asia,2401598.0,6.43
Tajikistan,1965,59.45,Asia,2489648.0,6.51
Tajikistan,1966,59.9,Asia,2575335.0,6.6
Tajikistan,1967,60.34,Asia,2659452.0,6.69
Tajikistan,1968,60.77,Asia,2743461.0,6.78
Tajikistan,1969,61.17,Asia,2829641.0,6.84
Tajikistan,1970,61.55,Asia,2919586.0,6.88
Tajikistan,1971,61.9,Asia,3013956.0,6.87
Tajikistan,1972,62.23,Asia,3112041.0,6.81
Tajikistan,1973,62.53,Asia,3212446.0,6.71
Tajikistan,1974,62.81,Asia,3313144.0,6.57
Tajikistan,1975,63.08,Asia,3412819.0,6.4
Tajikistan,1976,63.34,Asia,3511050.0,6.22
Tajikistan,1977,63.57,Asia,3608761.0,6.04
Tajikistan,1978,63.81,Asia,3707624.0,5.89
Tajikistan,1979,64.04,Asia,3809991.0,5.76
Tajikistan,1980,64.28,Asia,3917642.0,5.66
Tajikistan,1981,64.53,Asia,4030104.0,5.6
Tajikistan,1982,64.8,Asia,4146923.0,5.56
Tajikistan,1983,65.07,Asia,4269775.0,5.53
Tajikistan,1984,65.34,Asia,4400743.0,5.51
Tajikistan,1985,65.55,Asia,4540688.0,5.49
Tajikistan,1986,65.69,Asia,4690913.0,5.45
Tajikistan,1987,65.73,Asia,4849253.0,5.41
Tajikistan,1988,65.67,Asia,5008827.0,5.35
Tajikistan,1989,65.5,Asia,5160375.0,5.27
Tajikistan,1990,65.3,Asia,5297286.0,5.18
Tajikistan,1991,65.3,Asia,5417554.0,5.07
Tajikistan,1992,62.6,Asia,5523207.0,4.95
Tajikistan,1993,64.2,Asia,5616797.0,4.83
Tajikistan,1994,64.1,Asia,5702611.0,4.71
Tajikistan,1995,64.1,Asia,5784330.0,4.59
Tajikistan,1996,63.3,Asia,5862224.0,4.46
Tajikistan,1997,64.8,Asia,5936780.0,4.33
Tajikistan,1998,64.9,Asia,6012308.0,4.2
Tajikistan,1999,65.5,Asia,6094126.0,4.08
Tajikistan,2000,65.8,Asia,6186152.0,3.95
Tajikistan,2001,66.1,Asia,6290413.0,3.85
Tajikistan,2002,66.5,Asia,6406518.0,3.76
Tajikistan,2003,66.9,Asia,6532871.0,3.7
Tajikistan,2004,67.5,Asia,6666628.0,3.65
Tajikistan,2005,68.0,Asia,6805655.0,3.64
Tajikistan,2006,68.7,Asia,6949566.0,3.64
Tajikistan,2007,69.2,Asia,7099021.0,3.67
Tajikistan,2008,69.6,Asia,7254072.0,3.7
Tajikistan,2009,70.0,Asia,7414960.0,3.74
Tajikistan,2010,70.1,Asia,7581696.0,3.78
Tajikistan,2011,70.1,Asia,7753925.0,3.81
Tajikistan,2012,70.8,Asia,7930929.0,3.82
Tajikistan,2013,71.4,Asia,8111894.0,3.82
Tajikistan,2014,71.9,Asia,8295840.0,3.79
Tajikistan,2015,72.4,Asia,8481855.0,3.75
Tanzania,1951,41.66,Africa,7847303.0,6.71
Tanzania,1952,42.19,Africa,8055911.0,6.73
Tanzania,1953,42.69,Africa,8274747.0,6.75
Tanzania,1954,43.18,Africa,8503218.0,6.77
Tanzania,1955,43.63,Africa,8740984.0,6.78
Tanzania,1956,44.05,Africa,8987966.0,6.79
Tanzania,1957,44.46,Africa,9244340.0,6.8
Tanzania,1958,44.84,Africa,9510501.0,6.8
Tanzania,1959,45.22,Africa,9787019.0,6.81
Tanzania,1960,45.57,Africa,10074490.0,6.81
Tanzania,1961,45.91,Africa,10373380.0,6.81
Tanzania,1962,46.26,Africa,10683888.0,6.8
Tanzania,1963,46.62,Africa,11005882.0,6.8
Tanzania,1964,46.99,Africa,11339076.0,6.8
Tanzania,1965,47.37,Africa,11683511.0,6.8
Tanzania,1966,47.77,Africa,12038886.0,6.8
Tanzania,1967,48.19,Africa,12406040.0,6.79
Tanzania,1968,48.62,Africa,12787494.0,6.79
Tanzania,1969,49.07,Africa,13186560.0,6.78
Tanzania,1970,49.53,Africa,13605504.0,6.77
Tanzania,1971,50.03,Africa,14045757.0,6.77
Tanzania,1972,50.55,Africa,14506496.0,6.76
Tanzania,1973,51.09,Africa,14984973.0,6.76
Tanzania,1974,51.65,Africa,15477155.0,6.76
Tanzania,1975,52.19,Africa,15980265.0,6.75
Tanzania,1976,52.71,Africa,16493435.0,6.74
Tanzania,1977,53.19,Africa,17018013.0,6.73
Tanzania,1978,53.61,Africa,17556148.0,6.71
Tanzania,1979,53.98,Africa,18110990.0,6.69
Tanzania,1980,54.29,Africa,18684893.0,6.65
Tanzania,1981,54.56,Africa,19279543.0,6.62
Tanzania,1982,54.82,Africa,19894677.0,6.58
Tanzania,1983,55.05,Africa,20528465.0,6.54
Tanzania,1984,55.26,Africa,21178079.0,6.5
Tanzania,1985,55.44,Africa,21842087.0,6.47
Tanzania,1986,55.54,Africa,22516809.0,6.42
Tanzania,1987,55.58,Africa,23204186.0,6.38
Tanzania,1988,55.51,Africa,23914852.0,6.33
Tanzania,1989,55.39,Africa,24663284.0,6.27
Tanzania,1990,55.2,Africa,25458208.0,6.21
Tanzania,1991,55.1,Africa,26307482.0,6.15
Tanzania,1992,54.7,Africa,27203865.0,6.08
Tanzania,1993,54.5,Africa,28122799.0,6.01
Tanzania,1994,54.0,Africa,29030288.0,5.95
Tanzania,1995,53.9,Africa,29903329.0,5.88
Tanzania,1996,53.8,Africa,30733937.0,5.83
Tanzania,1997,53.8,Africa,31533781.0,5.78
Tanzania,1998,53.7,Africa,32323953.0,5.74
Tanzania,1999,53.8,Africa,33135281.0,5.71
Tanzania,2000,54.3,Africa,33991590.0,5.69
Tanzania,2001,54.8,Africa,34899062.0,5.68
Tanzania,2002,55.4,Africa,35855480.0,5.67
Tanzania,2003,55.9,Africa,36866228.0,5.66
Tanzania,2004,56.5,Africa,37935334.0,5.65
Tanzania,2005,57.1,Africa,39065600.0,5.64
Tanzania,2006,57.9,Africa,40260847.0,5.62
Tanzania,2007,59.1,Africa,41522004.0,5.59
Tanzania,2008,60.4,Africa,42844744.0,5.54
Tanzania,2009,60.8,Africa,44222113.0,5.49
Tanzania,2010,61.4,Africa,45648525.0,5.43
Tanzania,2011,61.7,Africa,47122998.0,5.36
Tanzania,2012,61.9,Africa,48645709.0,5.29
Tanzania,2013,62.7,Africa,50213457.0,5.21
Tanzania,2014,63.3,Africa,51822621.0,5.14
Tanzania,2015,64.1,Africa,53470420.0,5.07
Thailand,1951,51.14,Asia,21263203.0,6.13
Thailand,1952,51.5,Asia,21837991.0,6.14
Thailand,1953,51.9,Asia,22436536.0,6.14
Thailand,1954,52.32,Asia,23060429.0,6.14
Thailand,1955,52.78,Asia,23711041.0,6.14
Thailand,1956,53.28,Asia,24389520.0,6.14
Thailand,1957,53.8,Asia,25096792.0,6.14
Thailand,1958,54.35,Asia,25833554.0,6.14
Thailand,1959,54.91,Asia,26600277.0,6.14
Thailand,1960,55.46,Asia,27397178.0,6.15
Thailand,1961,56.01,Asia,28224208.0,6.15
Thailand,1962,56.51,Asia,29081037.0,6.16
Thailand,1963,56.98,Asia,29967043.0,6.16
Thailand,1964,57.4,Asia,30881332.0,6.15
Thailand,1965,57.8,Asia,31822798.0,6.13
Thailand,1966,58.18,Asia,32789097.0,6.08
Thailand,1967,58.56,Asia,33778500.0,6.01
Thailand,1968,58.96,Asia,34790945.0,5.9
Thailand,1969,59.39,Asia,35826803.0,5.76
Thailand,1970,59.86,Asia,36884914.0,5.6
Thailand,1971,60.33,Asia,37964925.0,5.4
Thailand,1972,60.82,Asia,39061999.0,5.18
